local_timestamp,41,45,47,63,81,26,21,25,11,78,57
2021-01-01 00:00:00,456.0173157561802,478.311917425608,472.527665787031,457.8434846435285,456.2272618461677,516.597320455272,455.3842030421999,441.3885944503007,474.15350616145554,,
2021-01-01 01:00:00,503.1713927727973,489.1859701656186,470.4197422358799,461.1866128855298,456.1863653753076,486.3426871720069,466.2035163287296,445.6400170993134,476.9210383523696,,
2021-01-01 02:00:00,497.2737043101528,508.5222324694748,464.4000855817176,456.2777756939715,446.9831484372739,465.7205434284745,494.1676164066855,447.1442041783228,472.3136333176824,,
2021-01-01 03:00:00,503.2141116361894,509.7710887724973,479.7962258452765,472.3311557847792,453.62589350214535,498.2777569867612,469.97842893088193,442.2658928876917,476.7247060911765,,
2021-01-01 04:00:00,499.71001801332784,505.0917561605455,474.36897945880486,473.5632252934307,472.00478248349566,512.2017668898417,490.9937203337095,449.4457063715402,466.3430593714564,,
2021-01-01 05:00:00,498.4828572765414,477.1960527438549,469.7589500613748,469.2992186858294,460.0022556050432,476.4474013452885,503.20663444676376,447.1533865936333,474.1708989747436,,
2021-01-01 06:00:00,492.2425712329409,480.5455269590864,482.2448785119058,495.8196961789728,465.9569667440945,496.4656984075007,506.8388872705725,455.5670907786136,481.5792381067269,,
2021-01-01 07:00:00,499.47455521764834,495.6708524108096,492.35647213453257,490.16998959026,482.853168081218,493.2774692935668,511.4372822845695,454.1166802692727,485.6063200206655,,
2021-01-01 08:00:00,500.8311307097431,492.2395630813177,474.30950379143326,480.5857551793128,477.83165918530807,479.6178850426837,490.97034465323713,467.5086333996384,475.2832716193815,,
2021-01-01 09:00:00,459.4411491225043,467.9234725922974,474.0579889052596,459.525557875386,455.32986885358025,454.88293804196087,455.1778828944719,472.4802550522658,468.4823129452358,,
2021-01-01 10:00:00,462.3677892502582,447.1370740528933,469.37099314105535,449.1714359348067,438.7626682740785,453.3747273188907,465.80381512039816,469.020612538255,460.9891182397423,,
2021-01-01 11:00:00,469.9999550079087,443.101877432506,468.5033857591815,437.67866039905886,445.3129419954772,447.52585810319454,458.4130413170257,477.6116490321874,463.5376985361405,,
2021-01-01 12:00:00,449.9460385802726,457.2959670637035,464.511916148916,436.9784030702594,445.7658075656419,439.9464064254509,442.8473748222698,463.14644439824497,461.93957706287046,,
2021-01-01 13:00:00,435.0834426634006,442.1767540546366,439.1760046800927,431.7026663512031,439.60428866503713,436.7819267108145,446.2405192225149,451.2369404041805,447.008393778181,,
2021-01-01 14:00:00,430.65450640762776,433.9903748891202,436.1058568633202,426.5704693661508,444.148118520096,434.3159668756323,440.3613748285824,438.4422272653193,432.6531291011624,,
2021-01-01 15:00:00,426.2797670069455,427.05443405249065,432.26163465199824,435.133814242546,444.0457746534341,429.8206625043475,432.3144609387858,431.5648353648157,427.71830686157296,,
2021-01-01 16:00:00,420.9616538901904,431.701085758272,429.4220326481244,444.13924325485937,448.3726634257704,421.0349636674575,423.10056262370085,425.1478587149514,422.4557793705711,,
2021-01-01 17:00:00,420.2256690743132,427.56353625187694,427.3049576372274,457.613845784495,456.6238401704382,423.494010871095,421.778777452025,425.2794719783149,423.76814840069096,,
2021-01-01 18:00:00,420.7572405291828,428.5783737621247,431.9773880264405,471.6857479732642,452.9652206910392,426.63790966487534,425.4129160792799,428.19676226094793,431.1366029366325,,
2021-01-01 19:00:00,427.4608024352535,442.7629151442289,435.7218077593897,479.7456434324838,468.1245826608126,425.2977884707823,423.21476624822526,431.513019110954,434.4782524128385,,
2021-01-01 20:00:00,440.9580150216775,462.48768397781066,433.7252234996559,494.8174119738948,484.5436896369292,425.1759030107124,426.1122222258678,436.388045973709,433.5478547767701,,
2021-01-01 21:00:00,445.01915618859374,455.3572077000533,429.2818206481922,457.80383870023456,475.3566264963697,437.0939500885759,424.99763911622847,441.83582884205305,426.516922780177,,
2021-01-01 22:00:00,440.0588897463561,452.55265579295326,431.4735704585917,453.14536898199873,458.82687687781606,433.45303799584536,427.0569798899565,429.8573137888728,428.6434718172989,,
2021-01-01 23:00:00,438.82431432154056,441.6078180480893,429.0071929484831,439.71920272006696,437.4588158740199,435.3517582631245,434.5680474128222,429.8793746049819,429.80014933489446,,
2021-01-02 00:00:00,441.4098827672592,446.2598471699796,436.3919555921535,430.5880042110615,454.99412055319146,434.0682009047351,436.30897947105,439.650719403911,437.45884570847255,,
2021-01-02 01:00:00,449.2205837576104,447.8717133583386,440.2667766958894,438.3610139573741,456.0949937606797,443.0828100581812,440.62681477282814,445.8492320947101,439.5402402707673,,
2021-01-02 02:00:00,449.9598270946093,436.95693315351656,457.1796048958428,439.42589143717294,452.8648765787905,441.4320296894773,443.5824254201566,449.467901152819,455.0363832264505,,
2021-01-02 03:00:00,452.41744525766967,444.5713603252644,448.5502319749178,428.9377153405164,451.3159332895893,446.6723359042335,450.7926803954204,441.1892585239885,448.01518842686033,,
2021-01-02 04:00:00,441.54632129770914,443.602340794153,439.7655041617184,429.5255948705834,432.6217159446624,441.712370475702,443.7221418194612,435.4547490331193,439.8513788304351,,
2021-01-02 05:00:00,438.1279801521448,437.8314168263209,440.7008709029627,434.3064029246082,438.08166855180366,437.12398260689855,437.7384905646381,441.0479379258031,440.3695654411272,,
2021-01-02 06:00:00,436.9124769642534,437.5408170930052,441.3369253803381,438.4102418304273,445.0374790583506,444.3107703577686,435.5894402133992,443.11063135847854,441.6193849393188,,
2021-01-02 07:00:00,438.9770766759352,428.1330590496392,433.82302139883166,443.0090245563569,459.7088820440549,440.35795371378185,437.3030187192768,445.5551610381031,437.466712851744,,
